day,transformer,district,SAIFI
2023-01-02,432,Mampong,1.0
2023-01-02,51,Achimota,0.0
2023-01-02,87,Achimota,0.0
2023-01-02,98,Achimota,0.0
2023-01-03,44,Achimota,0.0
2023-01-03,65,Achimota,0.0
2023-01-04,norc331,Kaneshie,0.0
2023-01-05,435,Mampong,0.0
2023-01-06,6,Achimota,0.0
2023-01-06,79,Achimota,0.0
2023-01-07,235,Dansoman,0.0
2023-01-07,30,Achimota,0.0
2023-01-07,432,Mampong,0.0
2023-01-07,96,Achimota,0.0
2023-01-09,309,Kaneshie,0.0
2023-01-09,326,Kaneshie,0.0
2023-01-09,415,Mampong,0.0
2023-01-09,420,Mampong,0.0
2023-01-09,84,Achimota,0.0
2023-01-10,208,Dansoman,0.0
2023-01-10,norc377,Kaneshie,0.0
2023-01-10,norc519,Achimota,0.0
2023-01-11,405,Mampong,0.0
2023-01-11,51,Achimota,0.0
2023-01-11,76,Achimota,0.0
2023-01-12,70,Achimota,0.0
2023-01-12,71,Achimota,0.0
2023-01-12,82,Achimota,0.0
2023-01-12,norc476,Kaneshie,0.0
2023-01-13,10,Achimota,0.0
2023-01-13,204,Dansoman,0.0
2023-01-13,410,Mampong,1.006993006993007
2023-01-13,55,Achimota,0.0
2023-01-13,norc146,Dansoman,0.0
2023-01-14,18,Achimota,1.0602484548269528
2023-01-14,78,Achimota,1.0855635130041463
2023-01-14,norc603,Achimota,0.7966804979253111
2023-01-15,411,Mampong,0.0
2023-01-15,66,Achimota,0.0
2023-01-15,79,Achimota,1.0
2023-01-15,93,Achimota,0.0
2023-01-16,435,Mampong,0.0
2023-01-16,47,Achimota,0.0
2023-01-16,75,Achimota,0.0
2023-01-16,78,Achimota,0.3582832262077545
2023-01-16,norc438,Kaneshie,0.0
2023-01-17,310,Kaneshie,0.0
2023-01-17,323,Kaneshie,0.0
2023-01-17,44,Achimota,0.0
2023-01-18,427,Mampong,0.0
2023-01-19,437,Mampong,0.0
2023-01-19,59,Achimota,0.8425400103252452
2023-01-19,norc602,Achimota,0.0
2023-01-20,50,Achimota,0.0
2023-01-20,70,Achimota,0.0
2023-01-20,norc1104,Mampong,0.8807339449541284
2023-01-20,norc450,Kaneshie,0.0
2023-01-20,norc930,Achimota,0.0
2023-01-22,72,Achimota,0.0
2023-01-22,74,Achimota,0.0
2023-01-22,83,Achimota,0.0
2023-01-22,norc537,Achimota,0.0
2023-01-23,5,Achimota,0.0
2023-01-23,89,Achimota,0.0
2023-01-24,418,Mampong,0.0
2023-01-24,67,Achimota,0.0
2023-01-25,202,Dansoman,0.0
2023-01-25,norc934,Achimota,0.0
2023-01-26,421,Mampong,0.0
2023-01-26,441,Mampong,0.0
2023-01-26,60,Achimota,0.0
2023-01-26,86,Achimota,0.3333333333333333
2023-01-27,26,Achimota,0.0
2023-01-27,413,Mampong,0.0
2023-01-28,210,Dansoman,0.0
2023-01-28,52,Achimota,0.0
2023-01-29,19,Achimota,0.0
2023-01-29,319,Kaneshie,0.0
2023-01-29,66,Achimota,0.0
2023-01-31,232,Dansoman,0.0
2023-01-31,48,Achimota,0.0
2023-01-31,norc438,Kaneshie,0.0
2023-02-01,1,Achimota,0.0
2023-02-01,214,Dansoman,0.3333333333333333
2023-02-01,301,Kaneshie,0.0
2023-02-02,409,Mampong,0.0
2023-02-02,norc322,Kaneshie,0.0
2023-02-02,norc430,Kaneshie,0.0
2023-02-02,norc456,Kaneshie,0.0
2023-02-03,231,Dansoman,0.0
2023-02-04,440,Mampong,0.0
2023-02-04,68,Achimota,0.3337195828505214
2023-02-05,320,Kaneshie,1.0
2023-02-05,46,Achimota,1.0
2023-02-05,63,Achimota,2.0
2023-02-05,norc438,Kaneshie,0.0
2023-02-06,216,Dansoman,1.1316306483300589
2023-02-07,14,Achimota,0.0
2023-02-07,441,Mampong,0.0
2023-02-08,225,Dansoman,0.0
2023-02-08,31,Achimota,0.0
2023-02-08,67,Achimota,0.0
2023-02-09,436,Mampong,0.0
2023-02-10,10,Achimota,0.6666666666666666
2023-02-10,211,Dansoman,0.0
2023-02-10,225,Dansoman,0.3333333333333333
2023-02-11,322,Kaneshie,0.0
2023-02-11,433,Mampong,0.0
2023-02-11,62,Achimota,0.0
2023-02-12,4,Achimota,0.0
2023-02-13,319,Kaneshie,0.0
2023-02-14,437,Mampong,1.0017391304347827
2023-02-14,8,Achimota,0.514745308310992
2023-02-14,norc112,Dansoman,0.7912087912087912
2023-02-15,218,Dansoman,0.0
2023-02-15,69,Achimota,0.0
2023-02-16,21,Achimota,0.0
2023-02-16,211,Dansoman,0.0
2023-02-16,417,Mampong,0.0
2023-02-16,439,Mampong,0.0
2023-02-16,norc172,Dansoman,0.0
2023-02-16,norc331,Kaneshie,0.3333333333333333
2023-02-17,213,Dansoman,0.0
2023-02-17,norc603,Achimota,0.0
2023-02-18,215,Dansoman,0.0
2023-02-18,308,Kaneshie,1.0
2023-02-18,norc519,Achimota,0.0
2023-02-19,211,Dansoman,0.0
2023-02-19,213,Dansoman,0.0
2023-02-19,86,Achimota,0.0
2023-02-21,14,Achimota,0.0
2023-02-21,232,Dansoman,0.0
2023-02-21,324,Kaneshie,0.0
2023-02-22,47,Achimota,0.0
2023-02-22,59,Achimota,1.042985010902548
2023-02-23,223,Dansoman,0.0
2023-02-23,411,Mampong,1.0
2023-02-23,66,Achimota,0.0
2023-02-23,69,Achimota,1.0
2023-02-23,78,Achimota,0.0
2023-02-24,409,Mampong,0.0
2023-02-24,421,Mampong,0.0
2023-02-24,82,Achimota,0.0
2023-02-25,13,Achimota,0.0
2023-02-25,429,Mampong,1.006993006993007
2023-02-25,85,Achimota,0.5
2023-02-26,412,Mampong,0.0
2023-02-26,norc172,Dansoman,0.0
2023-02-27,209,Dansoman,0.0
2023-02-27,225,Dansoman,0.0
2023-02-27,308,Kaneshie,0.6666666666666666
2023-02-27,norc579,Achimota,0.0
2023-02-28,45,Achimota,0.0
2023-03-01,206,Dansoman,0.0
2023-03-02,85,Achimota,0.0
2023-03-03,213,Dansoman,0.0
2023-03-04,50,Achimota,0.0
2023-03-05,4,Achimota,0.0
2023-03-06,224,Dansoman,0.0
2023-03-06,7,Achimota,0.0
2023-03-07,431,Mampong,0.0
2023-03-08,329,Kaneshie,0.0
2023-03-09,norc104,Dansoman,0.3850267379679144
2023-03-09,norc165,Dansoman,0.3333333333333333
2023-03-09,norc322,Kaneshie,0.0
2023-03-09,norc474,Kaneshie,0.0
2023-03-10,313,Kaneshie,0.0
2023-03-10,87,Achimota,0.0
2023-03-11,2,Achimota,0.0
2023-03-11,211,Dansoman,0.0
2023-03-11,428,Mampong,1.006993006993007
2023-03-12,42,Achimota,0.0
2023-03-12,norc167,Dansoman,0.0
2023-03-13,429,Mampong,1.0
2023-03-13,438,Mampong,1.0034843205574913
2023-03-13,8,Achimota,0.0
2023-03-14,39,Achimota,1.0
2023-03-15,211,Dansoman,1.7530434782608695
2023-03-15,25,Achimota,0.0
2023-03-15,306,Kaneshie,0.0
2023-03-15,309,Kaneshie,0.0
2023-03-15,76,Achimota,0.0
2023-03-15,norc732,Achimota,0.0
2023-03-16,424,Mampong,0.0
2023-03-16,439,Mampong,0.0
2023-03-17,231,Dansoman,0.0
2023-03-17,409,Mampong,0.0
2023-03-17,51,Achimota,0.0
2023-03-17,norc225,Kaneshie,0.0
2023-03-17,norc477,Kaneshie,0.5170556552962298
2023-03-18,68,Achimota,0.3333333333333333
2023-03-18,norc169,Dansoman,0.6666666666666666
2023-03-19,219,Dansoman,0.0
2023-03-19,220,Dansoman,2.0
2023-03-19,29,Achimota,0.0
2023-03-19,305,Kaneshie,0.0
2023-03-19,51,Achimota,0.0
2023-03-19,91,Achimota,0.0
2023-03-20,201,Dansoman,0.0
2023-03-20,326,Kaneshie,0.0
2023-03-21,63,Achimota,0.0
2023-03-21,norc146,Dansoman,0.0
2023-03-22,230,Dansoman,0.6666666666666666
2023-03-22,306,Kaneshie,0.0
2023-03-22,321,Kaneshie,0.8181818181818182
2023-03-22,76,Achimota,0.0
2023-03-22,norc323,Kaneshie,1.0
2023-03-23,41,Achimota,0.6666666666666666
2023-03-24,402,Mampong,1.0034843205574913
2023-03-24,norc858,Achimota,0.0
2023-03-25,402,Mampong,0.0
2023-03-27,323,Kaneshie,0.0
2023-03-28,232,Dansoman,0.0
2023-03-28,319,Kaneshie,0.0
2023-03-29,norc438,Kaneshie,0.0
2023-03-30,228,Dansoman,0.0
2023-03-30,79,Achimota,0.0
2023-03-31,14,Achimota,0.0
2023-03-31,60,Achimota,0.0
2023-03-31,77,Achimota,0.0
2023-03-31,norc854,Achimota,0.0
2023-04-01,100,Achimota,0.0
2023-04-01,55,Achimota,0.0
2023-04-01,6,Achimota,0.0
2023-04-03,71,Achimota,0.0
2023-04-03,72,Achimota,0.0
2023-04-03,78,Achimota,0.0
2023-04-03,norc456,Kaneshie,0.0
2023-04-04,213,Dansoman,0.0
2023-04-05,215,Dansoman,1.0
2023-04-05,434,Mampong,0.0
2023-04-05,norc112,Dansoman,1.562386980108499
2023-04-05,norc932,Achimota,0.676056338028169
2023-04-06,311,Kaneshie,0.0
2023-04-06,76,Achimota,0.0
2023-04-06,norc469,Kaneshie,0.0
2023-04-07,225,Dansoman,0.0
2023-04-07,304,Kaneshie,0.0
2023-04-07,308,Kaneshie,0.0
2023-04-08,54,Achimota,0.0
2023-04-08,55,Achimota,0.0
2023-04-09,11,Achimota,0.0
2023-04-09,26,Achimota,0.0
2023-04-09,412,Mampong,2.042553191489362
2023-04-09,norc537,Achimota,1.5
2023-04-10,25,Achimota,0.0
2023-04-10,411,Mampong,0.0
2023-04-10,norc322,Kaneshie,0.0
2023-04-10,norc474,Kaneshie,0.0
2023-04-11,421,Mampong,0.0
2023-04-11,norc392,Kaneshie,0.0
2023-04-11,norc442,Kaneshie,0.0
2023-04-13,443,Mampong,0.0
2023-04-14,434,Mampong,0.0
2023-04-14,norc430,Kaneshie,0.0
2023-04-15,212,Dansoman,0.0
2023-04-15,76,Achimota,0.0
2023-04-16,404,Mampong,0.6301969365426696
2023-04-16,440,Mampong,0.9913941480206541
2023-04-16,75,Achimota,0.0
2023-04-16,norc332,Kaneshie,0.0
2023-04-17,norc172,Dansoman,0.0
2023-04-18,421,Mampong,0.0
2023-04-18,norc934,Achimota,0.5
2023-04-19,100,Achimota,0.0
2023-04-19,226,Dansoman,0.0
2023-04-19,norc390,Kaneshie,0.0
2023-04-20,324,Kaneshie,0.0
2023-04-20,norc167,Dansoman,0.3333333333333333
2023-04-21,55,Achimota,0.0
2023-04-21,norc332,Kaneshie,0.30670926517571884
2023-04-21,norc356,Achimota,0.0
2023-04-21,norc450,Kaneshie,0.0
2023-04-22,405,Mampong,0.5034965034965035
2023-04-22,norc927,Achimota,0.0
2023-04-23,216,Dansoman,0.0
2023-04-23,73,Achimota,0.0
2023-04-24,328,Kaneshie,0.0
2023-04-24,norc474,Kaneshie,0.0
2023-04-25,329,Kaneshie,0.0
2023-04-25,norc430,Kaneshie,0.0
2023-04-26,323,Kaneshie,1.0
2023-04-26,328,Kaneshie,0.5
2023-04-26,444,Mampong,0.5603112840466926
2023-04-27,217,Dansoman,0.0
2023-04-27,432,Mampong,1.0
2023-04-27,62,Achimota,0.0
2023-04-27,norc111,Dansoman,0.0
2023-04-27,norc430,Kaneshie,0.0
2023-04-29,208,Dansoman,0.0
2023-04-29,236,Dansoman,0.0
2023-04-30,229,Dansoman,0.0
2023-04-30,31,Achimota,0.0
2023-04-30,404,Mampong,1.0
2023-05-01,25,Achimota,0.0
2023-05-01,62,Achimota,0.0
2023-05-01,norc388,Kaneshie,0.0
2023-05-02,429,Mampong,0.0
2023-05-02,norc172,Dansoman,0.0
2023-05-03,234,Dansoman,0.0
2023-05-03,26,Achimota,0.47058823529411764
2023-05-03,norc165,Dansoman,0.0
2023-05-05,436,Mampong,0.0
2023-05-06,412,Mampong,0.0
2023-05-06,5,Achimota,0.526508226691042
2023-05-07,18,Achimota,0.0
2023-05-07,217,Dansoman,0.44582043343653255
2023-05-07,231,Dansoman,0.0
2023-05-07,414,Mampong,0.0
2023-05-07,91,Achimota,0.0
2023-05-07,norc469,Kaneshie,0.0
2023-05-07,norc532,Achimota,0.0
2023-05-08,209,Dansoman,0.0
2023-05-08,228,Dansoman,0.5
2023-05-08,443,Mampong,0.7309644670050762
2023-05-09,309,Kaneshie,0.0
2023-05-09,60,Achimota,1.0
2023-05-10,14,Achimota,0.5962732919254659
2023-05-10,5,Achimota,0.0
2023-05-10,76,Achimota,0.0
2023-05-10,norc388,Kaneshie,0.0
2023-05-11,11,Achimota,1.0
2023-05-12,31,Achimota,0.6697674418604651
2023-05-12,433,Mampong,0.0
2023-05-12,52,Achimota,0.0
2023-05-12,norc111,Dansoman,0.0
2023-05-13,29,Achimota,1.0
2023-05-14,78,Achimota,0.0
2023-05-14,97,Achimota,0.0
2023-05-14,norc112,Dansoman,1.0
2023-05-15,416,Mampong,1.1148387096774193
2023-05-15,norc337,Achimota,0.0
2023-05-16,408,Mampong,1.0105263157894737
2023-05-16,64,Achimota,0.0
2023-05-16,67,Achimota,1.0867924528301887
2023-05-16,norc172,Dansoman,0.0
2023-05-17,233,Dansoman,0.0
2023-05-17,norc155,Dansoman,0.0
2023-05-18,303,Kaneshie,0.0
2023-05-18,54,Achimota,0.9056603773584905
2023-05-18,norc442,Kaneshie,0.0
2023-05-18,norc835,Achimota,0.8916408668730651
2023-05-19,80,Achimota,0.0
2023-05-20,2,Achimota,0.0
2023-05-20,217,Dansoman,0.0
2023-05-20,norc167,Dansoman,0.0
2023-05-20,norc337,Achimota,0.0
2023-05-21,309,Kaneshie,0.0
2023-05-21,44,Achimota,0.0
2023-05-21,64,Achimota,1.7525354969574036
2023-05-21,norc111,Dansoman,0.0
2023-05-23,416,Mampong,1.3333333333333333
2023-05-23,63,Achimota,0.0
2023-05-24,301,Kaneshie,0.0
2023-05-24,325,Kaneshie,0.0
2023-05-25,72,Achimota,0.5
2023-05-26,218,Dansoman,0.0
2023-05-26,231,Dansoman,0.0
2023-05-26,75,Achimota,0.0
2023-05-27,314,Kaneshie,0.0
2023-05-27,329,Kaneshie,0.0
2023-05-27,435,Mampong,0.0
2023-05-28,408,Mampong,0.0
2023-05-28,437,Mampong,0.0
2023-05-28,439,Mampong,0.0
2023-05-29,426,Mampong,0.0
2023-05-29,82,Achimota,0.4216691068814056
2023-05-30,456,Mampong,0.0
2023-05-30,norc377,Kaneshie,0.3333333333333333
2023-05-30,norc934,Achimota,0.0
2023-05-31,208,Dansoman,0.0
2023-05-31,402,Mampong,0.0
2023-05-31,51,Achimota,0.0
2023-05-31,norc1146,Mampong,0.0
2023-06-01,210,Dansoman,2.0
2023-06-01,41,Achimota,0.0
2023-06-01,norc104,Dansoman,0.0
2023-06-01,norc390,Kaneshie,0.0
2023-06-01,norc476,Kaneshie,0.0
2023-06-02,42,Achimota,0.5464895635673624
2023-06-03,204,Dansoman,0.0
2023-06-03,84,Achimota,0.6666666666666666
2023-06-04,237,Dansoman,0.0
2023-06-04,norc877,Achimota,0.0
2023-06-05,norc442,Kaneshie,0.0
2023-06-06,2,Achimota,0.0
2023-06-06,236,Dansoman,1.0
2023-06-06,77,Achimota,0.0
2023-06-06,norc537,Achimota,0.0
2023-06-07,307,Kaneshie,0.0
2023-06-07,norc421,Kaneshie,0.0
2023-06-08,236,Dansoman,0.0
2023-06-08,72,Achimota,0.0
2023-06-08,norc104,Dansoman,0.0
2023-06-08,norc109,Dansoman,0.0
2023-06-08,norc225,Kaneshie,0.0
2023-06-09,416,Mampong,0.0
2023-06-09,norc533,Achimota,0.0
2023-06-09,norc927,Achimota,0.0
2023-06-10,66,Achimota,0.0
2023-06-11,215,Dansoman,0.0
2023-06-11,216,Dansoman,1.0
2023-06-11,68,Achimota,0.0
2023-06-11,norc533,Achimota,1.0
2023-06-11,norc537,Achimota,0.0
2023-06-12,203,Dansoman,0.0
2023-06-12,norc926,Achimota,0.0
2023-06-14,207,Dansoman,0.0
2023-06-14,422,Mampong,0.0
2023-06-15,422,Mampong,0.0
2023-06-15,norc923,Achimota,0.0
2023-06-16,204,Dansoman,0.0
2023-06-16,310,Kaneshie,0.0
2023-06-17,321,Kaneshie,0.0
2023-06-17,66,Achimota,0.5373134328358209
2023-06-17,norc421,Kaneshie,0.0
2023-06-18,206,Dansoman,0.0
2023-06-18,208,Dansoman,0.0
2023-06-18,210,Dansoman,0.0
2023-06-18,407,Mampong,0.0
2023-06-18,435,Mampong,0.0
2023-06-19,410,Mampong,0.0
2023-06-19,435,Mampong,0.0
2023-06-19,55,Achimota,0.0
2023-06-20,232,Dansoman,0.0
2023-06-20,417,Mampong,0.0
2023-06-20,norc104,Dansoman,0.0
2023-06-21,32,Achimota,0.0
2023-06-22,208,Dansoman,0.0
2023-06-22,326,Kaneshie,0.0
2023-06-23,1,Achimota,0.0
2023-06-23,224,Dansoman,0.0
2023-06-23,324,Kaneshie,0.0
2023-06-23,54,Achimota,0.0
2023-06-23,62,Achimota,0.8861538461538461
2023-06-23,norc532,Achimota,0.0
2023-06-24,235,Dansoman,0.0
2023-06-24,423,Mampong,0.0
2023-06-24,47,Achimota,0.0
2023-06-24,84,Achimota,0.0
2023-06-24,93,Achimota,0.0
2023-06-24,norc111,Dansoman,0.0
2023-06-25,414,Mampong,0.0
2023-06-25,81,Achimota,0.0
2023-06-25,norc377,Kaneshie,0.0
2023-06-26,202,Dansoman,0.0
2023-06-26,302,Kaneshie,0.0
2023-06-26,433,Mampong,0.0
2023-06-26,norc537,Achimota,0.3333333333333333
2023-06-27,215,Dansoman,0.0
2023-06-27,456,Mampong,0.0
2023-06-27,79,Achimota,0.0
2023-06-27,norc732,Achimota,0.0
2023-06-28,27,Achimota,0.0
2023-06-29,442,Mampong,0.0
2023-06-29,51,Achimota,0.0
2023-06-29,norc1146,Mampong,0.0
2023-06-30,48,Achimota,0.0
2023-06-30,norc443,Kaneshie,0.0
2023-07-01,202,Dansoman,0.0
2023-07-01,228,Dansoman,0.5
2023-07-01,442,Mampong,0.0
2023-07-01,93,Achimota,0.0
2023-07-01,norc110,Dansoman,0.0
2023-07-01,norc603,Achimota,0.0
2023-07-02,223,Dansoman,0.0
2023-07-02,4,Achimota,0.0
2023-07-02,76,Achimota,0.0
2023-07-02,98,Achimota,0.0
2023-07-03,318,Kaneshie,0.0
2023-07-03,norc476,Kaneshie,0.0
2023-07-03,norc858,Achimota,0.0
2023-07-05,443,Mampong,1.6179775280898876
2023-07-06,225,Dansoman,1.0
2023-07-06,32,Achimota,0.0
2023-07-06,402,Mampong,0.0
2023-07-06,5,Achimota,0.3404255319148936
2023-07-06,norc167,Dansoman,0.0
2023-07-06,norc602,Achimota,0.0
2023-07-07,455,Mampong,3.3294797687861273
2023-07-07,59,Achimota,1.676405816972962
2023-07-07,63,Achimota,1.0
2023-07-07,norc603,Achimota,0.0
2023-07-08,426,Mampong,0.0
2023-07-08,444,Mampong,0.0
2023-07-08,50,Achimota,0.0
2023-07-09,218,Dansoman,0.0
2023-07-09,424,Mampong,0.0
2023-07-09,437,Mampong,0.0
2023-07-09,norc579,Achimota,0.0
2023-07-10,12,Achimota,0.0
2023-07-10,norc337,Achimota,0.5
2023-07-11,46,Achimota,2.0
2023-07-11,norc858,Achimota,0.0
2023-07-12,212,Dansoman,0.0
2023-07-12,213,Dansoman,0.0
2023-07-12,27,Achimota,0.0
2023-07-12,444,Mampong,0.0
2023-07-12,norc524,Achimota,1.0
2023-07-13,305,Kaneshie,0.0
2023-07-13,6,Achimota,1.0
2023-07-14,444,Mampong,0.0
2023-07-14,91,Achimota,0.0
2023-07-15,norc109,Dansoman,0.0
2023-07-15,norc356,Achimota,0.0
2023-07-15,norc833,Achimota,0.6575342465753424
2023-07-16,232,Dansoman,0.0
2023-07-17,216,Dansoman,0.0
2023-07-19,208,Dansoman,0.0
2023-07-19,norc833,Achimota,0.0
2023-07-20,318,Kaneshie,0.0
2023-07-20,430,Mampong,0.0
2023-07-20,75,Achimota,0.0
2023-07-21,229,Dansoman,0.0
2023-07-21,420,Mampong,0.0
2023-07-21,46,Achimota,0.0
2023-07-21,norc331,Kaneshie,0.0
2023-07-21,norc443,Kaneshie,0.0
2023-07-22,422,Mampong,0.0
2023-07-23,201,Dansoman,0.0
2023-07-24,305,Kaneshie,0.0
2023-07-24,420,Mampong,1.006993006993007
2023-07-24,norc537,Achimota,0.0
2023-07-25,225,Dansoman,0.0
2023-07-25,301,Kaneshie,0.0
2023-07-25,69,Achimota,0.0
2023-07-25,norc109,Dansoman,0.0
2023-07-25,norc356,Achimota,0.0
2023-07-26,11,Achimota,0.0
2023-07-26,308,Kaneshie,0.0
2023-07-26,norc421,Kaneshie,0.0
2023-07-26,norc606,Achimota,0.0
2023-07-26,norc926,Achimota,0.0
2023-07-28,320,Kaneshie,0.0
2023-07-28,6,Achimota,0.0
2023-07-28,65,Achimota,0.0
2023-07-29,317,Kaneshie,0.0
2023-07-29,413,Mampong,0.0
2023-07-29,437,Mampong,0.0
2023-07-29,441,Mampong,0.0
2023-07-29,64,Achimota,0.0
2023-07-29,98,Achimota,1.0
2023-07-29,norc532,Achimota,1.0
2023-07-30,220,Dansoman,0.0
2023-07-30,414,Mampong,0.0
2023-07-30,44,Achimota,0.0
2023-07-30,78,Achimota,0.0
2023-07-31,222,Dansoman,0.0
2023-07-31,418,Mampong,0.0
2023-07-31,norc442,Kaneshie,0.0
2023-08-01,89,Achimota,1.6666666666666667
2023-08-02,429,Mampong,0.0
2023-08-02,71,Achimota,0.0
2023-08-02,norc533,Achimota,0.0
2023-08-03,301,Kaneshie,0.5170556552962298
2023-08-03,421,Mampong,0.0
2023-08-03,norc155,Dansoman,0.0
2023-08-04,440,Mampong,0.0
2023-08-05,17,Achimota,0.0
2023-08-05,237,Dansoman,0.0
2023-08-05,305,Kaneshie,0.0
2023-08-05,94,Achimota,0.0
2023-08-06,305,Kaneshie,0.0
2023-08-06,311,Kaneshie,0.0
2023-08-06,423,Mampong,1.0
2023-08-06,65,Achimota,0.0
2023-08-06,88,Achimota,0.0
2023-08-07,455,Mampong,0.0
2023-08-08,11,Achimota,0.0
2023-08-08,80,Achimota,1.0
2023-08-09,308,Kaneshie,0.0
2023-08-09,318,Kaneshie,0.3333333333333333
2023-08-09,330,Kaneshie,0.0
2023-08-09,414,Mampong,0.0
2023-08-09,442,Mampong,0.0
2023-08-10,201,Dansoman,0.0
2023-08-10,438,Mampong,0.0
2023-08-10,norc1146,Mampong,0.0
2023-08-10,norc332,Kaneshie,0.25
2023-08-10,norc602,Achimota,0.0
2023-08-11,226,Dansoman,0.6666666666666666
2023-08-11,418,Mampong,1.0666666666666667
2023-08-11,420,Mampong,0.6666666666666666
2023-08-11,norc833,Achimota,0.5008695652173913
2023-08-12,44,Achimota,1.0372148859543817
2023-08-12,59,Achimota,1.7668187170378873
2023-08-12,91,Achimota,0.0
2023-08-13,54,Achimota,10.105263157894738
2023-08-14,211,Dansoman,0.0
2023-08-14,96,Achimota,0.0
2023-08-14,norc603,Achimota,0.0
2023-08-15,202,Dansoman,0.0
2023-08-15,224,Dansoman,0.0
2023-08-15,norc1146,Mampong,0.0
2023-08-16,308,Kaneshie,0.0
2023-08-16,455,Mampong,0.0
2023-08-16,99,Achimota,0.0
2023-08-17,222,Dansoman,0.2506527415143603
2023-08-17,236,Dansoman,0.0
2023-08-17,norc390,Kaneshie,0.0
2023-08-18,2,Achimota,0.0
2023-08-18,63,Achimota,0.0
2023-08-18,norc392,Kaneshie,0.0
2023-08-19,26,Achimota,0.5592233009708738
2023-08-20,11,Achimota,0.0
2023-08-20,320,Kaneshie,0.0
2023-08-20,425,Mampong,0.0
2023-08-20,45,Achimota,0.0
2023-08-20,norc926,Achimota,0.0
2023-08-21,320,Kaneshie,0.0
2023-08-21,39,Achimota,0.0
2023-08-21,424,Mampong,0.0
2023-08-21,442,Mampong,0.0
2023-08-22,9,Achimota,0.0
2023-08-22,norc155,Dansoman,0.0
2023-08-23,313,Kaneshie,0.0
2023-08-23,441,Mampong,0.0
2023-08-23,9,Achimota,0.0
2023-08-24,13,Achimota,0.0
2023-08-24,2,Achimota,0.0
2023-08-24,222,Dansoman,0.0
2023-08-24,233,Dansoman,0.0
2023-08-24,norc932,Achimota,0.0
2023-08-25,227,Dansoman,0.0
2023-08-25,67,Achimota,0.3337195828505214
2023-08-25,75,Achimota,0.0
2023-08-26,226,Dansoman,0.0
2023-08-26,402,Mampong,0.0
2023-08-26,419,Mampong,1.0
2023-08-26,87,Achimota,0.0
2023-08-26,93,Achimota,0.0
2023-08-26,norc602,Achimota,0.0
2023-08-27,237,Dansoman,0.0
2023-08-27,443,Mampong,0.0
2023-08-27,456,Mampong,0.0
2023-08-27,51,Achimota,0.6666666666666666
2023-08-28,413,Mampong,0.0
2023-08-28,8,Achimota,0.0
2023-08-28,norc104,Dansoman,0.0
2023-08-28,norc854,Achimota,0.0
2023-08-29,2,Achimota,0.0
2023-08-29,305,Kaneshie,0.0
2023-08-29,31,Achimota,0.0
2023-08-29,316,Kaneshie,0.0
2023-08-29,418,Mampong,0.0
2023-08-29,norc606,Achimota,0.0
2023-08-30,2,Achimota,0.0
2023-08-30,201,Dansoman,0.0
2023-08-30,233,Dansoman,0.5
2023-08-30,26,Achimota,0.0
2023-08-31,norc603,Achimota,0.0
2023-09-01,62,Achimota,0.0
2023-09-01,73,Achimota,0.0
2023-09-02,236,Dansoman,0.0
2023-09-02,31,Achimota,0.3333333333333333
2023-09-03,218,Dansoman,0.0
2023-09-03,236,Dansoman,1.1105398457583548
2023-09-03,norc331,Kaneshie,0.0
2023-09-03,norc377,Kaneshie,0.0
2023-09-04,428,Mampong,0.0
2023-09-04,436,Mampong,0.0
2023-09-05,204,Dansoman,0.0
2023-09-05,330,Kaneshie,0.0
2023-09-05,81,Achimota,0.0
2023-09-06,83,Achimota,0.0
2023-09-07,206,Dansoman,0.0
2023-09-07,norc927,Achimota,0.0
2023-09-09,234,Dansoman,0.0
2023-09-09,414,Mampong,1.0
2023-09-09,norc167,Dansoman,1.327188940092166
2023-09-09,norc923,Achimota,0.0
2023-09-10,443,Mampong,3.0
2023-09-11,17,Achimota,0.0
2023-09-11,227,Dansoman,0.0
2023-09-11,404,Mampong,0.0
2023-09-11,norc322,Kaneshie,0.0
2023-09-12,221,Dansoman,0.38348868175765644
2023-09-12,78,Achimota,0.0
2023-09-13,208,Dansoman,0.0
2023-09-13,norc533,Achimota,0.0
2023-09-14,norc111,Dansoman,0.0
2023-09-15,norc835,Achimota,0.0
2023-09-16,213,Dansoman,0.0
2023-09-16,36,Achimota,0.0
2023-09-16,46,Achimota,0.0
2023-09-16,61,Achimota,0.0
2023-09-16,norc167,Dansoman,0.0
2023-09-18,63,Achimota,0.0
2023-09-19,60,Achimota,0.0
2023-09-19,99,Achimota,0.0
2023-09-19,norc112,Dansoman,0.0
2023-09-20,321,Kaneshie,0.0
2023-09-21,28,Achimota,0.0
2023-09-21,411,Mampong,0.0
2023-09-21,norc877,Achimota,0.0
2023-09-22,201,Dansoman,0.0
2023-09-22,423,Mampong,0.0
2023-09-22,430,Mampong,1.3150684931506849
2023-09-22,93,Achimota,0.5026178010471204
2023-09-23,74,Achimota,1.5
2023-09-23,norc443,Kaneshie,0.0
2023-09-24,204,Dansoman,0.0
2023-09-25,61,Achimota,1.0105263157894737
2023-09-25,90,Achimota,0.0
2023-09-26,norc835,Achimota,0.0
2023-09-26,norc932,Achimota,0.0
2023-09-27,2,Achimota,0.0
2023-09-27,norc146,Dansoman,0.6666666666666666
2023-09-27,norc833,Achimota,0.5433962264150943
2023-09-28,232,Dansoman,0.0
2023-09-28,420,Mampong,0.0
